id,title,author,publication_year,publisher,price,genre
8466601856,Pandemonium,Christopher Fowler,2001,Ediciones B,13,Horror
8440691491,El Testamento,John Grisham,1999,Ediciones B,33,Cookbooks
0060977337,Downsize This! Random Threats from an Unarmed American,Michael Moore,1997,Perennial,9,Historical Fiction
0446693790,"Dude, Where's My Country?",Michael Moore,2004,Warner Books,37,Horror
0553380168,A Brief History of Time : The Updated and Expanded Tenth Anniversary Edition,STEPHEN HAWKING,1998,Bantam,8,Adventure
0140285008,The Penguin Book of Twentieth Century Speeches,Brian Macarthur,2000,Penguin Books,22,Romance
067104155X,Diablo #1: Legacy of Blood,Richard A. Knaak,2001,Star Trek,13,Mystery
006098726X,Stupid White Men : ...And Other Sorry Excuses for the State of the Nation!,Michael Moore,2004,Regan Books,35,Drama
068483569X,The Commanding Heights : The Battle for the World Economy,Daniel Yergin,2002,Free Press,32,Drama
0380701006,Inside-Outside Book of New York City,Herman Wouk,1986,Avon Books,31,History
0671504398,Les Miserables (Enriched Classics),Victor Hugo,1983,Pocket,27,Drama
0451522303,Animal Farm,George Orwell,1956,Signet Book,11,History
0441005152,Scales of Justice (Return of the Dragon Fanuilh),Daniel Hood,1998,Ace Books,10,Self-Help
3518366750,Der Steppenwolf,Hermann Hesse,2004,Distribooks Int'l+inc,16,Cookbooks
3453172337,Das Schwarze Auge 50. Gassengeschichten. FÃ?Â¼nfzigster Band aus der aventurischen Spielewelt.,Ulrich Kiesow,2000,Heyne,15,Adventure
3404136012,Wintermond. Unheimlicher Roman.,Dean Koontz,1994,LÃ?Â¼bbe,27,Fiction
3453131169,FlÃ?Â¼stern in der Nacht.,Dean Koontz,1998,Heyne,26,Travel
3453092007,Die zweite Haut.,Dean Koontz,1995,Heyne,14,Science Fiction
0553582925,Tick Tock,Dean R. Koontz,2000,Bantam Books,36,Adventure
0441008763,The Coming,Joe Haldeman,2001,Ace Books,20,Graphic Novels
0812545249,The Chronoliths,Robert Charles Wilson,2002,Tor Books,15,Fiction
0446606715,A Second Chance at Eden,Peter F. Hamilton,1999,Aspect,18,Memoir
0553572423,The Fist of God,Frederick Forsyth,1995,Bantam Books,28,Drama
0373320132,Lord/Hi Cliff Manor (Gothic Romances),Irene M. Pascoe,1986,Harlequin,37,Fiction
0803728492,Gossip Times Three,Amy Goldman Koss,2003,Dial Books,14,Biography
0525941673,Cavedweller,Dorothy Allison,1998,Dutton Books,17,Horror
0812522400,Lord of the Isles (Lord of the Isles),David Drake,1998,Tor Fantasy,30,Memoir
0553102044,"Jane and the Wandering Eye: Being the Third Jane Austen Mystery (Jane Austen Mystery/Stephanie Barron, 3)",Stephanie Barron,1998,Bantam Books,25,Travel
156718359X,Hypnosis for Beginners: Reach New Levels of Awareness &amp; Achievement (Llewellyn's Beginners Series),William W. Hewitt,1997,Llewellyn Publications,25,Young Adult
0671722948,TWELFTH NIGHT,William Shakespeare,1993,Washington Square Press,27,Science
0140191550,Shamanism: Archaic techniques of ecstasy,Mircea Eliade,1989,Arkana,14,Fiction
0140009930,Day of the Triffids,John Wyndham,0,Penguin Putnam~mass,37,Science
014027944X,Armadillo,William Boyd,0,Penguin Putnam~trade,36,Science
0140051627,The Trials of Rumpole,John Mortimer,1979,Penguin USA,19,Historical Fiction
0713910372,The Penguin Dictionary of Quotations,J.M. Cohen,1977,Viking,32,Drama
0140510494,The Penguin Dictionary of Geology (Penguin Reference Books),D. G. A. Whitten,1973,Penguin USA,12,Thriller
0140510028,Dictionary of Geography (Reference Books),Wilfred George Moore,1985,Penguin USA,21,Poetry
0140442073,"\The Twilight of the Idols (Classics S.)""",Friedrich Nietzsche,1969,Penguin Books Ltd,31,Thriller
0575075546,"The Soddit : or, Cashing in Again (Gollancz SF S.)",A.R.R.R. Roberts,2003,Gollancz,32,Poetry
0091816874,Sugar Busters! (Sugar Busters!),Leighton Stewart,1998,Vermilion,37,Thriller
0330020706,Town Like Alice,Nevil Shute,0,Pan Books Ltd,25,Science Fiction
0851123554,The Guinness book of aircraft: Records facts and feats,David Mondey,1988,Distributed by Sterling Pub,12,Adventure
0743220633,Sun Dog,Monique Roffey,2002,Simon &amp; Schuster (Trade Division),12,Travel
1903402913,Gangbuster,Peter Blexley,2002,Trafalgar Square,31,Drama
1856053318,The Prophecies,Nostradamus,0,Bookmart,19,Fiction
0752521454,"Patios, Pots and Window Box",Parragon,0,Parragon Publishing,18,Graphic Novels
0696204800,Better Homes and Gardens 501 Quilt Blocks: A Treasury of Patterns for Patchwork and Applique,Better Homes and Gardens,1995,Meredith Books,31,Graphic Novels
027300235X,Boxes (Collecting for tomorrow),Brian Cole,1976,Pitman,18,Cookbooks
0877540950,Decorative Printed Tins,D. Griffith,1979,Chelsea House Pub,22,Cookbooks
0751514853,Supping with Panthers,Tom Holland,1997,Time Warner Paperbacks,15,Horror
3404143205,Mission Sphinx.,Glenn Meade,2000,LÃ?Â¼bbe,16,Romance
345386980X,Der Richter.,John Grisham,2003,Heyne,10,Adventure
3629002013,Ein gutes Jahr.,Albert Bichler,2000,Pattloch,28,Fantasy
0877147728,My Last Remains,Jill Remains,2002,Denlingers Pub Ltd,22,History
0674955218,Women on the Margins: Three Seventeenth-Century Lives,Natalie Zemon Davis,1997,Belknap Press,24,Drama
0452283930,Gossip Hound,Wendy Holden,2003,Plume Books,23,History
0553382225,The Big Bad Wolf Tells All,DONNA KAUFFMAN,2003,Bantam,31,Science
1573227331,About a Boy,Nick Hornby,1999,Riverhead Books,28,Travel
0679767959,Heartburn,Nora Ephron,1996,Vintage Books USA,27,Historical Fiction
0451526767,"Twelfth Night, Or, What You Will: With New and Updated Critical Essays and a Revised Bibliography (The Signet Classic Shakespeare)",William Shakespeare,1998,Signet Book,20,Fantasy
0596001932,The Root of All Evil,Illiad,2001,O'Reilly,26,Biography
156592861X,Evil Geniuses in a Nutshell,Illiad,2000,O'Reilly,26,Travel
1565926730,User Friendly,Illiad,1999,O'Reilly,30,History
080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books,24,Mystery
0060171405,The Power of Beauty,Nancy Friday,1996,Harpercollins,27,Adventure
0553293176,Dangerous,Amanda Quick,1993,Bantam,25,Self-Help
0316812471,Revolution from Within : A Book of Self-Esteem,Gloria Steinem,1993,"Little, Brown",29,History
0440222915,Outlander,DIANA GABALDON,1996,Dell,15,Drama
1551668653,Getting Rid Of Bradley,Jennifer Crusie,2001,Mira,28,Self-Help
038079960X,The Mermaids Singing,Lisa Carey,1999,Avon,31,Mystery
0440237300,Three Weeks in Paris,BARBARA TAYLOR BRADFORD,2002,Dell,33,Young Adult
0373292945,The Wedding Knight,Joanne Rock,2004,Harlequin,19,Poetry
1568842406,WindowsÂ¨ 95 For DummiesÂ¨,Andy Rathbone,1995,John Wiley &amp; Sons Inc,26,Self-Help
0399133186,Mortal Fear,Robin Cook,1988,Putnam Pub Group,17,Adventure
0066214122,Prey: A Novel,Michael Crichton,2002,HarperCollins,28,Travel
0684803135,Moral Compass : Stories for a Life's Journey,William J. Bennett,1995,Simon &amp; Schuster,35,Travel
0451404300,The Dividing Line (Joshua Rabb Novels),Richard Parrish,1994,Onyx Books,10,Mystery
0312192339,Incident at Twenty-Mile,Trevanian,1998,St Martins Pr,34,Biography
0060802162,"Hitler, a study in tyranny, (Perennial library, P216)",Alan Bullock,1971,Harper &amp; Row,31,Fiction
0394744322,Waiting to Live: Spontaneous Song (Aventura),Mewa Ramgobin,1986,Random House Inc,18,Science Fiction
0375507523,Bushwhacked : Life in George W. Bush's America,MOLLY IVINS,2003,Random House,13,Horror
0140266909,Please Kill Me: The Uncensored Oral History of Punk,Legs McNeil,1997,Penguin Books,22,Thriller
0836221192,Dilbert Fugitive From The Cubicle Police,Scott Adams,1996,Andrews McMeel Publishing,23,Self-Help
0446386405,How to Live Cat,Stephen Baker,1989,Warner Books,36,Poetry
0688088007,"Grand Tours and Cook's Tours: A History of Leisure Travel, 1750-1915",Lynne Withey,1997,Harpercollins,12,Travel
0140444203,The Jewish War (Penguin Classics),Flavius Josephus,1984,Penguin Books,14,Historical Fiction
1878825003,The Decline and Fall of the American Empire (The Real Story Series),Gore Vidal,2002,Odonian Press,37,Horror
0070037485,Flaubert's Parrot,Julian Barnes,1986,McGraw-Hill Companies,18,Horror
3499102277,"Lachen, Liebe, NÃ?Â¤chte Sechs ErzÃ?Â¤hlungen.",Henry Miller,1957,Rowohlt Tb.,34,Cookbooks
0872203948,The Peloponnesian War (Hackett Publishing),Thucydides,1998,Hackett Publishing Company,15,Horror
0385721404,Holy War: The Crusades and Their Impact on Today's World,Karen Armstrong,2001,Anchor Books/Doubleday,10,Fiction
0375410597,"Executioner's Current: Thomas Edison, George Westinghouse, and the Invention of the Electric Chair",Richard Moran,2002,Alfred A. Knopf,14,Self-Help
0440125081,"FINAL DIAGNOSIS, THE",ARTHUR HAILEY,1985,Dell,21,Cookbooks
0446604275,Primary Colors: A Novel of Politics,Anonymous,1996,Warner Books,26,Biography
0671501747,SALVADOR,Joan Didion,1983,Pocket,9,Travel
0805040900,The Twilight of Common Dreams: Why America Is Wracked by Culture Wars,Todd Gitlin,1995,Henry Holt &amp; Co,13,Adventure
0465006930,"The Bell Curve Wars: Race, Intelligence, and the Future of America",Steve Fraser,1995,Basic Books,36,Romance
0670804541,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,1985,Penguin USA,27,Science
0679741836,"Molly Ivins Can't Say That, Can She?",Molly Ivins,1992,Vintage Books USA,19,Thriller
068810391X,The Next Century,David Halberstam,1991,Harpercollins,20,Poetry
0849912903,The End of the Age: A Novel,Pat Robertson,1995,Thomas Nelson Inc,27,Poetry
034531798X,Foundation (Foundation Novels (Paperback)),Isaac Asimov,1984,Del Rey Books,24,Mystery
0812968379,Funny in Farsi : A Memoir of Growing Up Iranian in America,FIROOZEH DUMAS,2004,Random House Trade Paperbacks,15,Fantasy
0312961294,Snow in April,Rosamunde Pilcher,1997,St. Martin's Press,31,Fiction
034545071X,Distant Shores,KRISTIN HANNAH,2002,Ballantine Books,12,Science
0451188470,The Love Letter,Cathleen Schine,1996,Signet Book,34,Fantasy
006019541X,Blue Angel,Francine Prose,2000,HarperCollins Publishers,22,Drama
0446527696,The Edge of Town,Dorothy Garlock,2001,Warner Books,23,Young Adult
0446609749,Getting Back,William Dietrich,2001,Warner Books,37,Drama
0375502238,Blessings,ANNA QUINDLEN,2002,Random House,18,Mystery
0440202043,Shell Seekers,Rosamunde Pilcher,1996,Dell,11,Fantasy
0345285557,The Elfstones of Shannara,Terry Brooks,1982,Ballantine Books,21,History
0821723243,House of Illusions,Ruby Jensen,1988,Zebra Books,22,Graphic Novels
0312156499,Seeing Calvin Coolidge in a Dream : A Novel,John Derbyshire,1997,St. Martin's Griffin,14,Mystery
0938077112,The Heart of Understanding: Commentaries on the Prajnaparamita Heart Sutra,Thich Nhat Hanh,1988,Parallax Press,17,Thriller
0312975228,Boy in the Water,Stephen Dobyns,2000,St. Martin's Paperbacks,14,Self-Help
0590452037,Maniac Magee,Jerry Spinelli,2002,Scholastic Inc,26,Graphic Novels
0451183665,A Case of Need,Michael Crichton,1994,Signet Book,30,Science Fiction
0061097268,Unwanted Company,Barbara Seranella,2001,Avon Books,32,Self-Help
0553111531,Darkness Peering,Alice Blanchard,1999,Bantam Dell Pub Group,27,Adventure
0439137411,Pokemon the First Movie: Mewtwo Strikes Back (Pokemon Movie),Tracey West,1999,Scholastic,24,Young Adult
0312155859,Mary Queen of Scotland &amp; The Isles : A Novel,Margaret George,1997,St. Martin's Griffin,34,Mystery
0380758377,Without Due Process,J.A. Jance,1993,Avon,37,Thriller
0345441761,Death Row,WILLIAM BERNHARDT,2004,Fawcett Books,20,Horror
0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group,28,Self-Help
0449911160,About Schmidt (Ballantine Reader's Circle),Louis Begley,1997,Ballantine Books,37,Thriller
0671868640,The Enchanted April,Elizabeth von Arnim,1993,Pocket,27,Mystery
0553247379,The Mother Hunt (Rex Stout Library),Rex Stout,1993,Bantam,29,History
0061043508,Strong Poison,Dorothy L. Sayers,1995,HarperTorch,12,Self-Help
0811828964,The Bad Girl's Guide to Getting What You Want,Cameron Tuttle,2000,Chronicle Books,30,Science Fiction
0671624342,A Matter of Honor,Jeffrey Archer,1986,Simon &amp; Schuster,31,Adventure
0786890169,Black Water,T. Jefferson Parker,2003,Hyperion,8,Science
074322535X,Gap Creek: The Story of a Marriage,Robert Morgan,2001,Touchstone,12,Drama
0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group,9,Romance
0071349294,Great Eastern RV Trips: A Year-Round Guide to the Best Rving in the East,Janet  Groene,2000,International Marine/Ragged Mountain Press,19,Science Fiction
0312869061,Swell Foop (Xanth Novels (Hardcover)),Piers Anthony,2001,Tor Books,37,Biography
0812968212,Matchstick Men : A Novel About Grifters with Issues,ERIC GARCIA,2003,Random House Trade Paperbacks,36,Travel
0312264372,"Robert Ludlum's the Hades Factor (Ludlum, Robert, Covert-One Novels.)",Robert Ludlum,2000,St. Martin's Press,9,Fiction
0684841185,Death du Jour,Kathy Reichs,1999,Scribner,32,Mystery
0749005491,Chill Factor (Detective Inspector Charlie Priest Mystery),Stuart Pawson,2003,Allison &amp; Busby,17,Cookbooks
0679463070,Casual Rex: A Novel,Eric Garcia,2001,Villard Books,13,Graphic Novels
0399146865,Getting What You Want: The 7 Principles of Rational Living,Robert J. Ringer,2000,Putnam Publishing Group,12,Science Fiction
0312873085,Elixir,Gary Braver,2000,St Martins Pr,12,Graphic Novels
0875964249,"A Lifetime of Sex: The Ultimate Manual on Sex, Women, and Relationships for Every Stage of a Man's Life",Stephen C. George,1998,Rodale Press,37,Biography
0028625757,The Complete Illustrated Guide to Everything Sold in Hardware Stores,Steve Ettlinger,1998,John Wiley &amp; Sons,27,Horror
0399146687,Perish Twice,Robert B. Parker,2000,Putnam Publishing Group,25,Fantasy
055380099X,Last Puzzle &amp; Testament,Parnell Hall,2000,Bantam Books,29,Young Adult
0316693286,Pop Goes the Weasel,James Patterson,1999,Replica Books,29,Self-Help
0670861944,Math Curse,Jon Scieszka,1995,Viking Books,11,Self-Help
0399146237,Running Blind,Lee Child,2000,Putnam Publishing Group,27,Travel
0684842106,Terminal Event : A Novel,James S Thayer,1999,Simon &amp; Schuster,15,Memoir
0439164842,"Eleanor: Crown Jewel of Aquitaine, France, 1136 (The Royal Diaries)",Kristiana Gregory,2002,Scholastic,34,Adventure
0060174056,The Tennis Partner,A. Verghese,1998,HarperCollins Publishers,24,Historical Fiction
0373484887,Hidden Star (The Star Series),Nora Roberts,2001,Silhouette,36,Memoir
8466304592,El Cuento De LA Isla Desconocida,Jose Saramago,2003,Alfaguara/Santillana USA,26,Young Adult
0099521016,Midnight In the Garden of Good and Evil,John Berendt,0,Vintage Books,25,Horror
0750005815,The Whitby Witches (Whitby Series),Robin Jarvis,1991,Hodder Wayland,25,Poetry
075001203X,A Warlock in Whitby (Whitby Series),Robin Jarvis,1992,Hodder Wayland,10,Adventure
0330261878,Animals of Farthing Wood,DANN Colin,0,Pan Macmillan,13,Science
0140302395,Gobbolino the Witch's Cat (Young Puffin Books),Williams,1999,Puffin Books,14,Graphic Novels
0060086246,Last Chance Saloon,Marian Keyes,2003,Perennial,20,Biography
0451180429,The Quiet Game,Greg Iles,2000,Signet Book,24,Cookbooks
0373250126,Milkrun,Sarah Mlynowski,2001,Harlequin,8,Poetry
0060723890,The Other Man: A Love Story,Michael Bergin,2004,Regan Books,22,Fantasy
0373250193,Loose Screws (Red Dress Ink (Paperback)),Karen Templeton,2002,Red Dress Ink,15,Mystery
0758204930,Life a la Mode,Linda Lenhoff,2003,STRAPLESS,9,Fiction
0451410947,Must Love Dogs,Claire Cook,2003,Onyx Books,33,Science Fiction
038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,36,Self-Help
0061010707,"Men, Women and Relationships",John Gray,1996,HarperCollins Publishers,8,Graphic Novels
3462031112,Affenliebe. Die Geschichte eines langen Entzugs.,Silvana Klein,2002,Kiepenheuer &amp; Witsch,33,Thriller
3499187809,"Der Mann, der seine Frau mit einem Hut verwechselte. ( sachbuch).",Oliver Sacks,1990,Rowohlt Tb.,33,Historical Fiction
3446203966,Das Leiden anderer betrachten.,Susan Sontag,2003,Hanser,11,Adventure
3442727367,Katalog von Allem. 1111 Nummern aus 31 Jahren.,Peter K. Wehrli,2000,Btb Bei Goldmann,37,Drama
3216303217,Cramer: ErzÃ¤hlung,Fritz Krenn,1997,Deuticke,17,Thriller
3442444020,Denn sie betrÃ?Â¼gt man nicht.,Elizabeth George,1999,Goldmann,9,History
3257229364,Endstation Venedig. Commissario Brunettis zweiter Fall.,Donna Leon,1996,Diogenes Verlag,33,Drama
349961118X,Minusgrade - Auf der Suche nach dem absoluten Nullpunkt. Eine Chronik der KÃ?Â¤lte.,Tom Shachtman,2001,Rowohlt Tb.,35,Science
3795116074,WÃ?Â¼stenblume.,Waris Dirie,1998,Schneekluth,28,Thriller
3499232103,Lobrede auf das fehlende Teil.,Antoine Bello,2002,Rowohlt Tb.,37,Young Adult
0552998001,Blackberry Wine,Joanne Harris,2001,Black Swan,23,Self-Help
3499114178,"Gammler, Zen und Hohe Berge.",Jack Kerouac,1971,Rowohlt Tb.,18,Memoir
3442439736,Die Schandmaske.,Minette Walters,1998,Goldmann,10,Memoir
3442350484,Die eiserne Kaiserin. Ein Richter- Di- Roman.,Eleanor Cooney,1998,Goldmann,37,Young Adult
0671004530,On the Street Where You Live,Mary Higgins Clark,2002,Pocket,18,Mystery
3421056056,Rosa: Roman,Heike Geissler,2002,Deutsche Verlags-Anstalt,31,Historical Fiction
3442720141,Der Buchtrinker.,Klaas Huizing,1996,btb,20,Mystery
325722575X,Der Hahn ist tot. Roman.,Ingrid Noll,1993,Diogenes Verlag,26,Cookbooks
3442413338,"Lauf, Jane, lauf. Roman.",Joy Fielding,1992,Goldmann,9,Poetry
3499129728,Karussell des Lebens. Roman.,Rosamunde Pilcher,1991,Rowohlt Tb.,12,Memoir
3442435366,Die Tote Ohne Namen,Patricia Cornwell,0,Goldmann Verlag,17,Adventure
3442441382,Ein Fall fÃ?Â¼r Kay Scarpetta.,Patricia Cornwell,1998,Goldmann,20,Memoir
3499613638,"Ein Blick zurÃ?Â¼ck, ein Schritt nach vorn.",Gregor Gysi,2002,Rowohlt Tb.,32,Historical Fiction
3499134411,Stadtgeschichten Band 1,Armistead Maupin,0,Rowholt Verlag Gmbh,22,Horror
3257224303,"Gibt's ein Baby, das nicht schreit? Roman.",Celia Fremlin,1991,Diogenes Verlag,25,Science Fiction
3462025864,Fever Pitch. Ballfieber - Die Geschichte eines Fans.,Nick Hornby,2002,Kiepenheuer &amp; Witsch,31,Poetry
0811811654,Taxi Driver Wisdom,Risa Mickenberg,1996,Chronicle Books,26,Mystery
0440226414,Fortune's Hand,Belva Plain,2000,Dell Publishing Company,37,Poetry
0060233532,David and Della: A Novel,Paul Zindel,1993,HarperCollins Publishers,30,History
0060959037,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,14,Science Fiction
055327886X,Rubyfruit Jungle,Rita Mae Brown,1983,Bantam Books,33,Graphic Novels
0805036377,M Is for Malice (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,1996,Henry Holt &amp; Company,33,Travel
